"RowIndex","Prediction"
4723,0.522531445982581
4724,0.611579764498371
4725,-0.764762945721247
4726,-1.08704088005547
4727,-1.00635299456324
4728,0.646039896206298
4729,-0.936147177389701
4730,-6.87867054209957
4731,0.0873217516838505
4732,-0.962544632130232
4733,-3.90360412853463
4734,-2.97427822882515
4735,-4.84010192383436
4736,-5.58730166777199
4737,-6.25760959241054
4738,-0.00235965158194018
4739,-5.04191207299757
4740,3.81249975138637
4741,1.3935993915339
4742,-2.31586052416091
4743,-2.72045035233854
4744,0.341214077254278
4745,-6.06245809779239
4746,-0.361849225348491
4747,-5.92078197894829
4748,-1.61600615061521
4749,-2.58062608825604
4750,-1.565747944889
4751,-3.85063522228244
4752,-2.43874637855493
4753,-1.74209362120859
4754,-1.1577837037095
4755,-6.9392259738111
4756,2.78064990674175
4757,0.557612558995763
4758,-0.908255673181652
4759,-3.01610756833721
4760,-1.44685967932296
4761,-2.28198316778774
4762,-1.51985338919661
4763,0.813188778148321
4764,0.686500762099344
4765,-6.04012417069491
4766,-3.52925737222908
4767,-3.92977884068076
4768,-0.494671854010952
4769,0.0241775535944311
4770,-7.15613256347888
4771,3.46184464437403
4772,-0.482610014436602
4773,-0.571439037634114
4774,-3.1885676867534
4775,0.000754049303853588
4776,-5.154648831153
4777,-4.49588816452217
4778,-0.277627105086315
4779,-3.0446219564553
4780,-3.39137213802823
4781,-1.26386854557212
4782,0.0669330904282459
4783,-6.13701270752156
4784,-2.8111470149381
4785,-3.70562078363652
4786,-6.01742932514317
4787,-3.54008352224802
4788,-4.38349712322966
4789,-0.659073152528339
4790,-4.62353373132038
4791,-5.51097292853498
4792,-1.60348861038292
4793,-1.22449435268956
4794,5.12976911218928
4795,-0.535266128029645
4796,-0.279492718755135
4797,-0.126797117465536
4798,-4.70017663384375
4799,1.214200946565
4800,-5.67606405189404
4801,-5.76645202828751
4802,-3.62856314822318
4803,-2.61230910725284
4804,-6.31637789628609
4805,-4.68287122942892
4806,-0.861202970162269
4807,-7.12357082595042
4808,-3.34002914532994
4809,0.208985357369514
4810,0.484919863640945
4811,-2.50651282122148
4812,0.0305023681680334
4813,-0.911068402827923
4814,0.55608980753509
4815,-3.74633248774147
4816,-3.96746553527111
4817,-0.0100403894165708
4818,-0.610602665365354
4819,6.18620455630411
4820,0.386129630260347
4821,-4.21777595012492
4822,-4.46087258273796
4823,-0.472322425563372
4824,-7.50296784033582
4825,-7.02372682462924
4826,-3.32833045899671
4827,0.762416083456654
4828,-4.90213884524496
4829,-2.38862610393567
4830,0.726467900161874
4831,-1.23526649693197
4832,-4.52806908442531
4833,-4.877854169805
4834,-7.94157005964596
4835,-5.83577981647581
4836,-0.454129131614643
4837,-7.04148394560297
4838,-3.39212719220537
4839,-0.0271416405211613
4840,-5.13958249820837
4841,-7.74646012834103
4842,-4.74474619547077
4843,-5.38377307121989
4844,-1.94804585108558
4845,0.566025468648508
4846,-0.641719450683502
4847,-4.65307624799491
4848,-5.9504959735719
4849,-1.11326723702735
4850,1.64757282030084
4851,-1.62879037596665
4852,-0.841314619626803
4853,-2.97112991153744
4854,-1.93550873705731
4855,0.22952527079814
4856,-6.31093867236811
4857,-0.972086419312832
4858,-0.071658004831769
4859,-6.98998023723293
4860,-2.02246640766352
4861,-1.09870679372871
4862,-0.684540007099016
4863,1.36995794920165
4864,-5.44686654663048
4865,-4.88507095632138
4866,-1.13257756641692
4867,-1.76962564097413
4868,5.54002364082325
4869,-1.77928319313808
4870,-0.901042244441169
4871,-1.52217223712326
4872,-2.65697698015345
4873,-5.12660249563717
4874,0.257077003098149
4875,-5.05535711495994
4876,-5.09957209817774
4877,-5.7867586190317
4878,-4.03252103500156
4879,1.33652179888181
4880,-4.15007724781401
4881,-5.95097976668341
4882,-5.09657708237676
4883,0.333325122177786
4884,-1.37130321814255
4885,0.0257745250355614
4886,-1.34277564553686
4887,-0.445159479186594
4888,-2.15990979160592
4889,-1.33712962153801
4890,-1.56308272642716
4891,-1.42318967129724
4892,-0.7025299436358
4893,6.255149845257
4894,-5.71502836785312
4895,-2.71859025923902
4896,-8.40612238041069
4897,-0.953503033180874
4898,-2.46209092865378
4899,-1.14019445880129
4900,0.430932193592577
4901,-3.41139486916508
4902,-6.05826587224578
4903,-0.913299781629671
4904,-1.12153694753683
4905,-1.26309710738218
4906,-0.14823838739814
4907,0.747246732436257
4908,-3.97266014295801
4909,0.0270402180864999
4910,-0.274771895987209
4911,-0.222209004841525
4912,-6.14723881673773
4913,-0.580893839044232
4914,-3.36405298487304
4915,-3.26418692806624
4916,0.69841600690927
4917,-1.44964302928541
4918,-3.80253746739676
4919,-1.06327748396508
4920,-1.91192771093523
4921,-2.0009854655807
4922,-5.19256700315917
4923,0.745879030618009
4924,-1.36982003344331
4925,-6.77061914795328
4926,-0.0396111803258703
4927,1.29270284393261
4928,0.874654704476641
4929,-5.39811308035333
4930,-4.81605882759593
4931,-1.82226573264474
4932,-1.87468929385554
4933,-4.68686909249086
4934,-4.11886958986129
4935,-0.719085429691527
4936,-0.880572179822036
4937,0.202299352471949
4938,-1.97636023234754
4939,-6.6966016912063
4940,-1.17736446894586
4941,-3.53662613665783
4942,-2.64174998058818
4943,2.55858057154196
4944,-4.78881378540926
4945,-4.76633508701679
4946,-5.0303095220123
4947,-1.53978898521261
4948,-1.77403701316705
4949,-4.84354469108621
4950,-1.27162024642366
4951,0.476187733610191
4952,-4.67961685980263
4953,-2.18967965588972
4954,-4.77274094036138
4955,-5.26237677912822
4956,-2.9606875402098
4957,0.312949032874724
4958,-2.9579279676266
4959,-4.45607793663202
4960,-2.74261790853058
4961,-1.19545411218387
4962,-4.42780603921501
4963,-6.56905350921579
4964,-4.47938137270875
4965,-4.90361026983626
4966,-1.46262653442977
4967,-4.87170064277321
4968,-5.23361807038207
4969,-2.71950693927167
4970,-4.6533764298147
4971,-1.39596909250083
4972,-4.7637732420704
4973,33.6741060001013
4974,-1.7397764500429
4975,1.101111335998
4976,-0.682719647461105
4977,2.5077110249204
4978,-3.60796009788384
4979,0.294690527553894
4980,2.07414794538694
4981,-1.96923723016088
4982,-2.19325558144607
4983,-5.55753312240109
4984,2.76071882730959
4985,-1.18766809435761
4986,-3.76758071219266
4987,-0.896724138435065
4988,-3.61468256328294
4989,-4.18660544168941
4990,-0.683550196203376
4991,-2.15376074591209
4992,0.492137031288222
4993,-0.953411586511759
4994,-1.31489452204107
4995,-2.49027396255654
4996,-5.26658853484069
4997,-2.19178002215024
4998,-0.753592527835926
4999,-1.92406433038089
5000,-0.0868038041823567
5001,0.0847276808547628
5002,-4.56046588849369
5003,30.5041753067119
5004,-1.28828496237898
5005,-2.50173777639244
5006,-5.36231570716669
5007,0.160840881354423
5008,-0.779709222941378
5009,-0.453895439377054
5010,-1.96466220494217
5011,-4.09134174769541
5012,-1.70482209421182
5013,-2.90963410589921
5014,-5.40970072826348
5015,-4.47601811886516
5016,-1.73666531591657
5017,-3.39273572625531
5018,-3.3931761501694
5019,-3.7402276396003
5020,0.344514850527743
5021,-0.036131647020107
5022,-3.6893733495672
5023,1.79086176869358
5024,2.05794092164603
5025,-2.68060145060272
5026,-3.27746800828564
5027,-0.761719180704375
5028,-2.84175253877546
5029,-2.65109279207975
5030,-2.18920189194018
5031,-3.9953500919078
5032,-0.0662973027307447
5033,-1.97428619455387
5034,-2.11832833881828
5035,-2.75698637246145
5036,-6.16869147573546
5037,0.35976365722586
5038,-3.51444611226745
5039,2.74370437413865
5040,-5.90132938225895
5041,-0.232616817348372
5042,-1.99403580684465
5043,-1.49027830265962
5044,-6.04531546370782
5045,-6.07607297446122
5046,-0.973356856050522
5047,-5.80142383380875
5048,-1.14053611274682
5049,-1.21766945641141
5050,-2.76354874761233
5051,-4.9249236905817
5052,-3.94961746523912
5053,-1.75691595129214
5054,-0.72228763885263
5055,-3.66145556794427
5056,-2.95681984261527
5057,-0.946636756823138
5058,1.01265033817628
5059,-7.08993465856849
5060,-0.813363161202446
5061,-4.87633390223347
5062,-0.496442911771852
5063,-5.4887882865249
5064,-6.43866441371678
5065,-4.51472741554792
5066,-0.754890630916551
5067,-2.78505520120514
5068,1.03551977162904
5069,-1.16989197455781
5070,-2.23564721565804
5071,-0.290199045648903
5072,-0.772682175839027
5073,0.360661226712799
5074,-0.926397702359086
5075,-3.07942357199389
5076,-1.49694734233343
5077,2.90756834939022
5078,3.65314272765475
5079,-5.38380926118202
5080,-4.22065961144819
5081,-0.173725477562229
5082,-4.09841768779305
5083,-3.07349140455342
5084,-3.58582202866507
5085,-0.682574280269222
5086,-1.28172697617156
5087,-1.27563634469765
5088,0.326657822877413
5089,-1.06387525310165
5090,-0.179611200070097
5091,-5.39412217173192
5092,-1.10886343628825
5093,-5.0241577038557
5094,0.711359979353455
5095,-2.83611647974686
5096,0.14392060648457
5097,-3.07105248934845
5098,-0.944844402174678
5099,-0.665480908271869
5100,0.480174559753096
5101,-7.15323656184784
5102,0.551205604922317
5103,-1.57138193771885
5104,-6.03087097201443
5105,-1.62408030240537
5106,-3.27082436406366
5107,-2.8018436481798
5108,-6.28094039898493
5109,-2.25288151238228
5110,-3.4662544800079
5111,-5.07705400930027
5112,-2.83539998070777
5113,-1.30655201110035
5114,-3.16551959106366
5115,-4.67326225698517
5116,-1.1320764629954
5117,-0.517110602927951
5118,-3.89892793455402
5119,-2.1860583134571
5120,-4.6934513341201
5121,-2.2697069028367
5122,-1.70965090355256
5123,0.124224967742791
5124,-3.3742975095121
5125,-6.39028071794103
5126,0.28589574188997
5127,-0.648157795565167
5128,-0.926403518524233
5129,2.23702804643393
5130,-4.81152370766371
5131,-0.992392782178738
5132,-2.675035646402
5133,-5.10701617795631
5134,-0.529997955056764
5135,-0.711075343588024
5136,-7.47791806221822
5137,-0.402499784436608
5138,-0.523249209447209
5139,-3.58134983202777
5140,-7.20981760028699
5141,-1.22289083512765
5142,-0.728916976629532
5143,0.112094443242027
5144,-5.44161564785732
5145,-2.48369584263278
5146,0.0208368706190365
5147,-2.24230556048962
5148,-0.712524195036156
5149,-1.68560543694658
5150,1.10505958675744
5151,-1.63162988235498
5152,-0.579668512584914
5153,2.17582648099144
5154,-2.67211203585531
5155,-3.74214556542406
5156,-2.63919577017586
5157,-0.889440768667592
5158,-1.00096849176695
5159,-4.68419892183596
5160,0.740280931880917
5161,1.56270230327794
5162,-3.28945938006716
5163,1.66521038943569
5164,-3.02886807673573
5165,-0.618296668687537
5166,-4.82181843644143
5167,1.27531650189914
5168,31.4290759884041
5169,-3.69457020884853
5170,1.63549368542619
5171,-3.4957812089513
5172,-4.41984453842337
5173,-2.15937939620626
5174,4.87517915201126
5175,8.53893317849145
5176,-1.92186724935885
5177,-3.48088036795653
5178,2.15503588695231
5179,-3.39770887616022
5180,-5.36096057621266
5181,-4.55280157890848
5182,-1.9283422786305
5183,-4.27848241201204
5184,-2.84061173002957
5185,-8.18030873072988
5186,-0.0840519119621501
5187,-6.49944676310047
5188,0.231711849043461
5189,-3.87967828851304
5190,0.117636245897195
5191,-3.85955708322045
5192,-4.31688300778427
5193,-2.5264775766001
5194,-4.62373340140922
5195,-2.10385116486868
5196,1.84761359450991
5197,-5.71698037321515
5198,-1.32227181506055
5199,-2.09999938052569
5200,-4.55816950190615
5201,-3.88374004440193
5202,-6.32961456190897
5203,1.11591373651175
5204,-1.26332002290137
5205,-3.62173532915732
5206,-1.45306952305103
5207,-9.31767104246963
5208,-5.90274124986883
5209,-0.352559739307105
5210,-6.62030094838026
5211,-4.95446986773713
5212,-6.165699005602
5213,-0.154846553620713
5214,-5.35743109300149
5215,-1.97409395011456
5216,0.380888093936254
5217,1.19369684056665
5218,-3.1247630890188
5219,2.38047364699381
5220,-0.979242240323916
5221,-6.59048067203712
5222,-3.848292269485
5223,-4.33183140265719
5224,0.16427476918649
5225,-3.92238049692179
5226,1.49469215005625
5227,-5.37486039917667
5228,-3.2066269742363
5229,-5.22125675995789
5230,-4.17988909446698
5231,-5.00379444590814
5232,-4.34085777337314
5233,0.844914923421911
5234,-2.45095231971514
5235,-1.86816809799644
5236,-1.22722786594713
5237,1.37494772640795
5238,2.59131146324912
5239,-5.49578546785179
5240,-1.37644174810351
5241,-2.01197325979114
5242,-1.71286112130879
5243,-2.89207859780318
5244,0.5466109199813
5245,-0.985548736801357
5246,-6.39357922583725
5247,-0.150359090183579
5248,-3.24764617518435
5249,-6.4388150663748
5250,-3.28702696996808
5251,0.251211861351267
5252,-2.08254699367072
5253,-4.54956278655221
5254,0.867265609483451
5255,0.255987977790373
5256,-5.17930602187815
5257,-2.84838711472309
5258,-4.36305186129362
5259,-0.427091941545755
5260,1.08050163787133
5261,-3.75686872076349
5262,3.24128251334999
5263,-0.310044699885039
5264,-1.91096415559225
5265,-4.37101637951406
5266,0.241533746539614
5267,-3.84097392505006
5268,-1.80799248360446
5269,-0.404443733099463
5270,-4.35922542387713
5271,-3.78941294633785
5272,-3.1810704090231
5273,-4.09772059664052
5274,3.14310265746416
5275,-3.49469526123825
5276,0.0622574074187674
5277,-1.62052137240748
5278,-1.05040021787233
5279,-0.499131709209165
5280,-2.00185606367577
5281,-3.05148232552459
5282,-4.46477425793079
5283,1.40943569706087
5284,-2.61794158474095
5285,-0.535177948268436
5286,-1.63161671682079
5287,-1.15931439992576
5288,-3.05976947231641
5289,-4.99448328375439
5290,-6.52234102404057
5291,-0.546947256149442
5292,-3.22116220100096
5293,-0.561883397282893
5294,-2.09712277165653
5295,2.56863778033166
5296,-2.61255491503928
5297,-1.75146916581565
5298,-1.83350571075918
5299,2.3424930078188
5300,-1.11387353354852
5301,-2.27529355068823
5302,-2.30703862360305
5303,1.31871539448089
5304,3.32667187392539
5305,-0.625753039808997
5306,-1.9916931685619
5307,-6.60396231653804
5308,-2.79434584620932
5309,-6.85351690510097
5310,-1.77049708797451
5311,0.219807105867483
5312,0.734403132042437
5313,-5.2036349399085
5314,-5.58717689628993
5315,0.687720895979436
5316,-4.93739314903037
5317,-5.62140581803009
5318,-3.50825673321983
5319,-1.32087656914497
5320,-3.29044744734013
5321,-2.93074154723466
5322,-5.09598671883143
5323,-5.59483374302619
5324,-0.877423527659746
5325,-4.37651243377222
5326,-3.64656054683316
5327,-7.79062569974258
5328,-0.773564180720126
5329,-6.86960656786306
5330,-1.16955415068279
5331,0.608030767467906
5332,0.734598785931262
5333,2.32758942795087
5334,-4.00414791478053
5335,-2.20485550955348
5336,-0.123377006193645
5337,6.73894799376441
5338,-2.73986490284896
5339,-0.919890734169929
5340,-0.987470319739753
5341,-4.71992260576078
5342,-6.21874230532688
5343,6.91976009160831
5344,-1.88524471321879
5345,-3.72972531470829
5346,-2.81099061890914
5347,-4.16630681794496
5348,-5.57679079206206
5349,-7.47978342698584
5350,-0.271054506845961
5351,-5.24224688394311
5352,-5.18331591994935
5353,-3.15088798415637
5354,0.274437095314576
5355,-4.01506425917719
5356,-3.53560990404034
5357,-6.42443786830752
5358,-5.49604866333286
5359,-0.128248802949523
5360,-3.46372744383732
5361,-6.50109007754996
5362,-1.16119794480454
5363,-3.61575685576182
5364,3.7377704384098
5365,-1.67203250061538
5366,1.20815947848306
5367,-4.59631545466927
5368,1.20593923116823
5369,-4.43480290988696
5370,-4.67126053616584
5371,-3.39211637346135
5372,-4.85174916383885
5373,-0.811269852799145
5374,-2.17074688987414
5375,7.25525879103457
5376,-0.969369141155189
5377,-2.52496151371464
5378,1.28973210019867
5379,-2.9951767801986
5380,-3.69488826015914
5381,-4.40000243005957
5382,-1.48149215521821
5383,-0.16122864342646
5384,-3.53583494787904
5385,-0.531560055527479
5386,-2.5153926753546
5387,-1.60396974853956
5388,5.044557483427
5389,-1.36938059347479
5390,-3.35896980779054
5391,-0.689205069879854
5392,0.17517742911861
5393,0.288414327983864
5394,0.0267919079723331
5395,1.6467713843079
5396,0.0728968520186433
5397,-0.986923970185653
5398,-4.58532671668268
5399,-0.862410744441537
5400,-1.28867956797989
5401,2.97095658192341
5402,-3.16932756231814
5403,0.0945152120192017
5404,-6.79735124701563
5405,-2.10737669283128
5406,-4.01272078678317
5407,0.204137196872411
5408,3.26555048616203
5409,-6.92336165571618
5410,-2.44134780693148
5411,-3.17594441087332
5412,-6.11479829447264
5413,-2.65791380190312
5414,0.538833294283619
5415,-1.12160797755869
5416,-1.85558952290834
5417,-6.35881988501
5418,-1.68682582666374
5419,0.0413084424719492
5420,-0.729994751051733
5421,0.120357509360205
5422,-3.49358236189098
5423,-4.42072849982364
5424,-3.16131882977625
5425,7.45678248702832
5426,-1.32312539952107
5427,-4.23955170804255
5428,-3.98417649427749
5429,-3.11174274715052
5430,-1.13776997587895
5431,0.474164478781683
5432,-5.57921809564837
5433,-0.788977755477906
5434,-5.40243341229868
5435,-5.18903828032935
5436,5.92889196601615
5437,-0.136234208321764
5438,-1.94917375586091
5439,-3.30956575694114
5440,-2.4823290141538
5441,-1.45179119397501
5442,-2.13072929885569
5443,-5.2086488036552
5444,-3.40106860064637
5445,-0.501092475425342
5446,-1.63752983193849
5447,0.79381158521591
5448,-2.13757243734747
5449,-4.37539700464416
5450,-1.34913044340041
5451,-1.8630950972305
5452,-1.6270032410431
5453,-1.93480852826064
5454,6.42542039924555
5455,-3.08606006128639
5456,0.35855020730034
5457,-0.87858912916768
5458,-0.716157707163634
5459,-5.17976685086075
5460,-2.1519257164862
5461,-6.01397791538382
5462,-1.6007786782579
5463,0.539801499115214
5464,-4.79716884173078
5465,-3.98798375491457
5466,1.51694110251838
5467,-0.2079071476691
5468,-3.99640627092137
5469,0.546025827537007
5470,-2.15480610109799
5471,-3.60428637145232
5472,-2.4102963393313
5473,-1.44061388182842
5474,-2.29695619337702
5475,-0.110905353010758
5476,-0.197128921285543
5477,-5.66261023735264
5478,-3.41833792399643
5479,-5.34227408749521
5480,-2.53474112400254
5481,-4.59409349274936
5482,-5.32269099611374
5483,6.42497086383417
5484,-2.76375124589035
5485,-4.97939137572019
5486,-0.0207361267984232
5487,5.37681350128973
5488,0.378356847920716
5489,-4.66203394430731
5490,-0.296028052355334
5491,-4.95941542356242
5492,1.02934314767081
5493,1.41219744196938
5494,1.36186660524003
5495,-0.845261025588652
5496,-3.76393250440189
5497,-5.31543749835436
5498,0.45049480512762
5499,-1.74273975968651
5500,-3.4562273039355
5501,-4.11766144360874
5502,0.251262503880828
5503,-4.58336808129632
5504,9.43368850348646
5505,-0.875073517394048
5506,-3.28117478964071
5507,-0.409765332742361
5508,0.72452152539184
5509,-5.10237406962511
5510,-1.707656523093
5511,-0.760905347164374
5512,-5.80891857535087
5513,-5.70838647513744
5514,-2.64564267136811
5515,0.279066067074493
5516,-0.193235954544039
5517,0.422518576031874
5518,-1.15256325496011
5519,2.95562813234811
5520,-5.4471971661329
5521,-2.49026301759567
5522,-1.16238500786829
5523,-2.2725979992078
5524,-1.12749486209445
5525,-5.48224087757576
5526,-0.740681442969774
5527,-0.771769402444665
5528,-5.97387408739278
5529,-3.12259878180591
5530,-1.74821832559008
5531,-1.5718874477068
5532,-4.88757874640351
5533,-6.43953460215876
5534,-5.85972433739029
5535,-0.672217835333129
5536,1.22843754189435
5537,0.286088613948615
5538,1.14295375029666
5539,-4.14527625868379
5540,1.45455666353859
5541,0.396230421081747
5542,-1.25101717702955
5543,-2.21029269248737
5544,-0.98066660073279
5545,1.94686746545502
5546,-5.45446961555228
5547,-2.60762977721254
5548,-3.83679603508215
5549,-0.80058699215431
5550,-0.24934594662317
5551,0.614350918360866
5552,-3.11969946811401
5553,-1.20241093725659
5554,-1.10942514176229
5555,-2.30069452606868
5556,-2.06480306468937
5557,-3.06397781711019
5558,-5.16284095188016
5559,0.456115593315476
5560,-3.22525198709134
5561,-7.59591052932005
5562,-1.60888186410755
5563,-1.69594115504604
5564,-3.49294066810631
5565,-6.81551882197704
5566,2.0480099992023
5567,-4.33012965835951
5568,-1.73209464175798
5569,-5.9906640278609
5570,-0.855075211435456
5571,0.416628281547596
5572,-0.125835937245346
5573,0.963298542687342
5574,-2.19493038524152
5575,-0.250208144517183
5576,-0.0552456137443738
5577,-2.83914722225996
5578,-3.3943421871622
5579,-3.24656892458859
5580,-6.82695897579896
5581,2.53833180464462
5582,-1.05267028139636
5583,-3.30264608154982
5584,-5.1777701707619
5585,-1.2790151024573
5586,-1.29269146308149
5587,6.07835305848303
5588,0.0908323425245093
5589,-7.52417542722327
5590,-2.55780114234339
5591,0.930916166396219
5592,-2.34201685487618
5593,-1.10417845923213
5594,0.336691411911342
5595,-0.379520036324015
5596,-1.94497627156763
5597,-2.29721723922706
5598,4.38727261313846
5599,-0.441990334563432
5600,-3.48285570563208
5601,-1.92619371605336
5602,0.113924333213041
5603,-6.21599402389981
5604,0.57621484800088
5605,-6.14254623446252
5606,-0.818353599516514
5607,0.154991771895553
5608,1.58605203158712
5609,-4.48229134234055
5610,-0.124503425744753
5611,-1.78975924925346
5612,-6.38391184426105
5613,-0.582036726530786
5614,-6.12135276370768
5615,-0.281229760590592
5616,-2.37130665826795
5617,-1.2773605668056
5618,-3.64868529095597
5619,-3.02156525096782
5620,-0.137676448043794
5621,-1.12952991756477
5622,-3.24225444206042
5623,-0.662922664914165
5624,1.07073834208198
5625,1.02101651937002
5626,-0.980199070482498
5627,-3.28169971014971
5628,-6.60268601143987
5629,0.88667110697116
5630,-4.32624739598832
5631,-5.00191937606012
5632,-3.18141719915531
5633,-5.96234943542926
5634,-0.519615317497671
5635,-4.73957372493187
5636,-5.3398821526171
5637,-2.43132227342322
5638,-3.23245498032593
5639,-5.64679928087688
5640,-6.32424151105791
5641,-3.27165846704311
5642,-6.07543068999225
5643,-5.23808598847561
5644,-0.925155151599902
5645,-2.80434107037373
5646,-0.00451967471008308
5647,-4.83143751160955
5648,-5.02874871515325
5649,-2.79464279683069
5650,-6.98235265562876
5651,0.0121002658049392
5652,-4.50910378193418
5653,-2.85949035750413
5654,0.172536577580652
5655,-3.19278380948392
5656,-1.64510569238442
5657,-4.18946243076382
5658,-0.96765666802231
5659,1.27224198307534
5660,0.108096170724986
5661,-6.20723178787769
5662,-1.38224874086833
5663,0.25308407137918
5664,-3.39181790232491
5665,-3.1720237261167
5666,-2.2765830760758
5667,-3.16881887112639
5668,-5.32045499820257
5669,0.879865152916844
5670,-3.44890246522201
5671,-2.21474282365253
5672,-0.677761105050228
5673,-1.5426390656941
5674,-3.53637795257733
5675,-7.48964093507902
5676,-1.44277548210507
5677,-1.94827765482985
5678,0.669951648078668
5679,-2.47345102002377
5680,-0.742369181503581
5681,-1.9622158386926
5682,-7.18463519519131
5683,-3.57099704196463
5684,-7.44283137738409
5685,-0.874024445020286
5686,-1.42937206835891
5687,-2.93863116416354
5688,0.683722982214823
5689,-2.08993501124007
5690,-5.97496626049921
5691,-3.56120305452042
5692,-4.78499465911432
5693,0.568175434122659
5694,-4.00129918387325
5695,-1.80703769613015
5696,-0.483748865035937
5697,0.91283482404344
5698,-2.12798891458796
5699,-1.45922859526611
5700,-0.971848623829886
5701,-0.292127489070367
5702,0.111817369055159
5703,-0.81804004462397
5704,-3.74275009206694
5705,-3.45648093314777
5706,-4.65666552052549
5707,-7.62593531145922
5708,-2.03651520307608
5709,-0.99384618045229
5710,-1.01015317018589
5711,-3.43005598279961
5712,-6.7662264059561
5713,-5.33641679130952
5714,-5.91440596310795
5715,-5.59388038491628
5716,6.42952325827885
5717,-2.65894739414726
5718,-0.557825210489824
5719,1.87552698763932
5720,-2.78842867889136
5721,-2.80887527212829
5722,0.658404175473521
5723,1.93447512809983
5724,5.26005443600465
5725,-1.98530632983924
5726,-4.27395691583052
5727,-1.9267807298375
5728,-2.90049919148625
5729,-1.84134024734805
5730,-4.13443257892817
5731,-2.54142871080509
5732,-5.50820167938091
5733,-3.75439541256667
5734,1.52194782275326
5735,-3.88602000042679
5736,-3.20549183075524
5737,-5.05292926545322
5738,-5.8974475829446
5739,1.0474587871675
5740,-2.2303675681797
5741,-4.14517659125899
5742,1.06927924916187
5743,1.67738708396329
5744,-6.06739060028244
5745,0.762968460977969
5746,1.210490364721
5747,1.39688988473277
5748,-0.32354998947091
5749,0.474978365926643
5750,-3.87046802888441
5751,-2.9559376513574
5752,1.37564968910485
5753,1.11541712391027
5754,-0.717296300941585
5755,-0.628195173989797
5756,1.1389739263823
5757,-5.82508997886582
5758,-2.76757310636415
5759,-4.78209290005633
5760,-2.92035919062437
5761,0.0589437047007597
5762,0.150419025838691
5763,-0.499924570685146
5764,-2.82336611999197
5765,-3.1170650987709
5766,-2.99250276360553
5767,-6.6875226084792
5768,-1.49498991425047
5769,-3.69735851400695
5770,-0.488290947975
5771,1.54738840321001
5772,-0.269143677827022
5773,-2.36848941050852
5774,-3.79499082877358
5775,-5.06790930206844
5776,-3.84717275729667
5777,0.431453087203803
5778,-1.26103280348727
5779,-0.890466963142458
5780,-0.487145112426403
5781,-3.13740920090233
5782,-0.0567236537322344
5783,0.63365665347093
5784,-5.2372580260683
5785,-5.85158233623547
5786,0.568645484897409
5787,-3.8424563996683
5788,-0.690051497754066
5789,-0.0627045306742202
5790,-1.52318123906723
5791,1.17919616174647
5792,-0.94265450546921
5793,-0.884133767580449
5794,1.30051807343338
5795,2.42529036852615
5796,-3.56278294383531
5797,-2.35977272840487
5798,-0.461162095420732
5799,-5.75985633868459
5800,-0.520796178519879
5801,-1.68080084685305
5802,1.24359640764025
5803,-3.29034766954691
5804,-2.78089149630892
5805,-3.33246737768593
5806,-1.39317118568635
5807,-7.61045307549223
5808,3.2772190222336
5809,0.673988142888551
5810,-0.287546380308974
5811,-1.47536482270847
5812,-4.21164832909759
5813,-5.51507222475579
5814,2.45535987063758
5815,-1.49789552916042
5816,-3.77125669820596
5817,3.97326336224586
5818,-0.834078307146117
5819,-6.59056834611121
5820,2.62415286657961
5821,0.935464421400283
5822,2.17441226138056
5823,-0.796071134073395
5824,-3.84986403254498
5825,-7.06191436125502
5826,-3.68227558377548
5827,1.67326416068736
5828,0.0776475464115962
5829,-5.7126037728648
5830,-2.93681083504665
5831,-5.64296998745979
5832,-3.08019814693613
5833,0.288346090897695
5834,-4.71482582788098
5835,0.0494657365154532
5836,-2.50467543255049
5837,-3.52382515709868
5838,0.591842743922604
5839,-1.80752376605677
5840,-3.15966144470677
5841,-2.58179886595225
5842,-3.79201119575708
5843,-3.03219951103261
5844,0.441340938131624
5845,1.2103876473461
5846,-1.09298848574184
5847,3.26412640466862
5848,-0.85539460640114
5849,1.70081217496576
5850,-2.79826191869103
5851,-3.85691024077574
5852,-2.6375291916772
5853,-2.26241877692609
5854,0.78871582816454
5855,-4.3619649658028
5856,0.155949871853294
5857,5.61680716923353
5858,-1.3237156512857
5859,-5.49223598725316
5860,-5.63914225055298
5861,-4.49035350790744
5862,-3.52927131887457
5863,-1.55874191059452
5864,-3.70788644721311
5865,-1.01351642685714
5866,-1.74603723711493
5867,-0.520694456632832
5868,-1.10252985780315
5869,-1.99537349108596
5870,-5.44883312343728
5871,1.44413773543592
5872,-2.88915870871066
5873,-1.18682979578
5874,-3.7415559808302
5875,-2.31800297197207
5876,-0.837450856765679
5877,1.90836193516504
5878,-7.21315100813365
5879,-4.88963330759607
5880,0.654032031281232
5881,-3.09199914147065
5882,0.048179324669503
5883,-2.38268456834331
5884,-2.55921752229035
5885,-2.7978271600483
5886,0.616766023583239
5887,-0.756808604145989
5888,0.076394584396299
5889,-3.20738847305243
5890,-5.24373072892616
5891,-3.00628282833426
5892,-1.86218896393666
5893,-2.30222148713024
5894,3.0596699071827
5895,0.74313655519286
5896,3.21815591844649
5897,-6.61687407325886
5898,-1.34148882388254
5899,0.623714176020179
5900,33.1109027032813
5901,-4.45564889062806
5902,-5.45817432197742
5903,0.878518621724543
5904,-3.64201515152125
5905,-1.56634596930074
5906,-1.59772079177677
5907,-4.01175191731686
